∆Ï˙ó,’◊∏˜,∞Áº≈,…◊ıé,ìË◊°≥˛,ìË◊° Òl,ìË◊°”¿∑Ω,∆´ÜUó¯1,∆´ÜUó¯2,íkÖR…◊,õgÖR…◊,íkÖR≥˛,õgÖR≥˛,¡Ô“∑,≥˛“∑,íkõg—◊ºä,¸Ník≥˛,¸Ník Òl,¸Nõg≥˛,¸Nõg Òl,∞Á∆¸›xïä◊æ≤ÒìË◊°≥˛,∞Á∆¸›xïä◊æ≤ÒìË◊° Òl,∞Á∆¸›xïä◊æ≤ÒìË◊°”¿∑Ω,∞Á∆¸›xïä◊æ≤Ò¡Ô“∑
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:22:47,3456.2,12,12442980,12,0,3399,3456.2,3456.4,2,9,0.222222222222222,0,2,0,0,12,12442980,1964,2040033660,962,0.86657433056325
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:22:48,3456.2,2,2073780,0,0,3399,3456.2,3456.4,2,8,0.25,0,2,0,0,2,2073780,1966,2042107440,962,0.865437788018433
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:22:49,3456.2,0,0,0,0,3399,3456.2,3456.4,2,9,0.222222222222222,0,0,0,0,0,0,1966,2042107440,962,0.864106691193378
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:22:49,3456.2,1,1036860,-1,0,3399,3456.2,3456.4,1,9,0.111111111111111,0,2,0,0,1,1036860,1967,2043144300,961,0.862551629187701
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:22:50,3456.2,1,1036860,1,0,3399,3456,3456.4,13,9,1.44444444444444,0,2,0,0,1,1036860,1968,2044181160,962,0.863750858713075
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:22:50,3456.4,4,4147440,4,0,3399,3456,3456.4,11,7,1.57142857142857,0,1,4,4147440,0,0,1972,2048328600,966,0.864883401920439
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:22:51,3456,1,1036800,1,0,3399,3456,3456.2,10,1,10,0,2,0,0,1,1036800,1973,2049365400,967,0.866971428571429
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:22:51,3456,4,4147200,-2,0,3399,3456,3456.2,6,1,6,0,2,0,0,4,4147200,1977,2053512600,965,0.868144424131627
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:22:52,3456,0,0,0,0,3399,3456,3456.2,6,2,3,0,0,0,0,0,0,1977,2053512600,965,0.869118318867063
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:22:52,3456,3,3110400,2,0,3399,3456,3456.2,3,2,1.5,0,2,0,0,3,3110400,1980,2056623000,967,0.869406392694064
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:22:53,3456.2,3,3110520,2,0,3399,3456.2,3456.4,2,7,0.285714285714286,0,1,3,3110520,0,0,1983,2059733520,969,0.868475039890586
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:22:53,3456,4,4147320,3,0,3399,3455.8,3456,1,2,0.5,0,2,0,0,4,4147320,1987,2063880840,972,0.868307131465026
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:22:54,3456,1,1036800,1,0,3399,3455.8,3456,1,1,1,0,1,1,1036800,0,0,1988,2064917640,973,0.868337129840547
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:22:55,3456,2,2073600,1,0,3399,3455.8,3456,1,29,0.0344827586206897,0,1,2,2073600,0,0,1990,2066991240,974,0.862864901561439
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:22:55,3455.8,3,3110340,2,0,3399,3455.4,3456,1,29,0.0344827586206897,0,2,0,0,3,3110340,1993,2070101580,976,0.857464028776978
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:22:57,3455.8,0,0,0,0,3399,3455.4,3456,1,30,0.0333333333333333,0,0,0,0,0,0,1993,2070101580,976,0.85194283162126
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:22:57,3455.8,0,0,0,0,3399,3455.6,3455.8,2,1,2,0,0,0,0,0,0,1993,2070101580,976,0.852199151596339
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:22:58,3455.4,3,3109980,-1,0,3399,3455.2,3455.4,1,2,0.5,0,2,0,0,3,3109980,1996,2073211560,975,0.852041954920777
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:22:58,3455.4,0,0,0,0,3399,3455.2,3455.4,1,3,0.333333333333333,0,0,0,0,0,0,1996,2073211560,975,0.851694915254237
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:22:59,3455.2,1,1036560,1,0,3399,3455,3455.4,7,3,2.33333333333333,0,2,0,0,1,1036560,1997,2074248120,976,0.852685535992868
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:22:59,3455,7,7255500,4,0,3399,3454.8,3455,1,1,1,0,2,0,0,7,7255500,2004,2081503620,980,0.852718360071301
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:00,3455,1,1036500,0,0,3399,3454.8,3455,1,3,0.333333333333333,0,1,1,1036500,0,0,2005,2082540120,980,0.852371409485638
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:00,3454.2,5,5181720,0,0,3399,3454.2,3455,4,3,1.33333333333333,0,2,0,0,5,5181720,2010,2087721840,980,0.852692478860703
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:01,3454,5,5181240,4,0,3399,3454,3454.8,6,2,3,0,2,0,0,5,5181240,2015,2092903080,984,0.85364768683274
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:02,3451,16,16572720,12,0,3399,3451,3454.8,4,1,4,0,2,0,0,16,16572720,2031,2109475800,996,0.854347342672893
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:02,3454.8,1,1036440,0,0,3399,3451,3455,4,3,1.33333333333333,0,1,1,1036440,0,0,2032,2110512240,996,0.854666666666667
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:03,3450.8,5,5176440,5,0,3399,3450.2,3454,4,2,2,0,2,0,0,5,5176440,2037,2115688680,1001,0.855175477565527
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:04,3451,1,1035300,-1,0,3399,3450.4,3454,1,2,0.5,0,1,1,1035300,0,0,2038,2116723980,1000,0.855017761989343
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:04,3451.2,3,3106080,0,0,3399,3450.4,3451,1,1,1,0,1,3,3106080,0,0,2041,2119830060,1000,0.855049944506104
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:05,3450.2,7,7246020,4,0,3399,3450.6,3451,2,1,2,0,2,0,0,7,7246020,2048,2127076080,1004,0.855304039059032
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:05,3450.4,1,1035120,0,0,3399,3450.6,3451,1,1,1,0,2,0,0,1,1035120,2049,2128111200,1004,0.855336143776348
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:06,3451,6,6211800,5,0,3399,3450.6,3453.8,1,1,1,0,1,6,6211800,0,0,2055,2134323000,1009,0.855368234250222
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:06,3450.6,1,1035180,0,0,3399,3450.2,3453.8,1,1,1,0,2,0,0,1,1035180,2056,2135358180,1009,0.855400310490131
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:07,3450.2,1,1035060,0,0,3399,3450,3453.8,29,3,9.66666666666667,0,2,0,0,1,1035060,2057,2136393240,1009,0.861258865248227
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:07,3450.2,0,0,0,0,3399,3450.2,3453.6,2,3,0.666666666666667,0,0,0,0,0,0,2057,2136393240,1009,0.861129568106312
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:08,3453,2,2070960,0,0,3399,3450.2,3453,2,2,1,0,1,2,2070960,0,0,2059,2138464200,1009,0.861191056010627
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:08,3450.6,3,3105300,0,0,3399,3450.4,3453,3,3,1,0,1,3,3105300,0,0,2062,2141569500,1009,0.861283185840708
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:09,3450.4,3,3105360,2,0,3399,3451,3453,5,4,1.25,0,2,0,0,3,3105360,2065,2144674860,1011,0.861626878868258
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:09,3452.6,1,1035780,0,0,3399,3451,3452.8,5,1,5,0,1,1,1035780,0,0,2066,2145710640,1011,0.862541436464088
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:10,3452.6,0,0,0,0,3399,3451,3452.8,5,2,2.5,0,0,0,0,0,0,2066,2145710640,1011,0.863264855312569
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:11,3451,2,2070720,-2,0,3399,3451,3452,4,1,4,0,2,0,0,2,2070720,2068,2147781360,1009,0.863957597173145
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:11,3452,2,2071200,-1,0,3399,3452,3452.6,3,1,3,0,1,2,2071200,0,0,2070,2149852560,1008,0.864429233826452
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:12,3452.6,1,1035780,1,0,3399,3452,3452.8,3,2,1.5,0,1,1,1035780,0,0,2071,2150888340,1009,0.86470977709115
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:12,3452,2,2071380,-1,0,3399,3452,3452.8,2,2,1,0,2,0,0,2,2071380,2073,2152959720,1008,0.864769468343261
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:13,3452,0,0,0,0,3399,3452,3452.6,2,3,0.666666666666667,0,0,0,0,0,0,2073,2152959720,1008,0.864638447971781
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:13,3452.2,3,3107040,-1,0,3399,3452,3452.6,2,2,1,0,1,3,3107040,0,0,2076,2156066760,1007,0.864698104892023
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:15,3452,2,2071200,1,0,3399,3451.6,3452.6,1,2,0.5,0,2,0,0,2,2071200,2078,2158137960,1008,0.864537444933921
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:16,3452,0,0,0,0,3399,3452.4,3452.6,1,2,0.5,0,0,0,0,0,0,2078,2158137960,1008,0.864376926464113
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:16,3451.6,2,2071080,-2,0,3399,3452.2,3452.4,1,1,1,0,2,0,0,2,2071080,2080,2160209040,1006,0.864406779661017
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:17,3451.6,2,2070960,0,0,3399,3451.2,3451.6,1,1,1,0,2,0,0,2,2070960,2082,2162280000,1006,0.86443661971831
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:18,3451.6,0,0,0,0,3399,3451.2,3451.6,2,1,2,0,0,0,0,0,0,2082,2162280000,1006,0.864686468646865
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:18,3451.6,1,1035480,1,0,3399,3452.2,3452.4,1,2,0.5,0,1,1,1035480,0,0,2083,2163315480,1007,0.864526061139213
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:19,3451.2,2,2071020,1,0,3399,3451.2,3452.2,1,1,1,0,2,0,0,2,2071020,2085,2165386500,1008,0.864555848724714
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:20,3451.2,0,0,0,0,3399,3451.2,3452.2,1,3,0.333333333333333,0,0,0,0,0,0,2085,2165386500,1008,0.864205669083718
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:20,3451.2,0,0,0,0,3399,3451.2,3452.2,2,3,0.666666666666667,0,0,0,0,0,0,2085,2165386500,1008,0.864075537988582
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:21,3451.2,0,0,0,0,3399,3451.4,3452.2,1,3,0.333333333333333,0,0,0,0,0,0,2085,2165386500,1008,0.863726135615537
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:21,3451.2,0,0,0,0,3399,3452,3452.2,1,5,0.2,0,0,0,0,0,0,2085,2165386500,1008,0.862998684787374
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:22,3452.2,3,3106380,2,0,3399,3451.2,3452.2,2,5,0.4,0,1,3,3106380,0,0,2088,2168492880,1010,0.862491788920517
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:22,3452.2,1,1035660,1,0,3399,3451.6,3452.2,2,4,0.5,0,1,1,1035660,0,0,2089,2169528540,1011,0.862174578866769
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:23,3452.2,2,2071320,-1,0,3399,3451.6,3452.2,2,2,1,0,1,2,2071320,0,0,2091,2171599860,1010,0.862234856767986
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:24,3452.2,1,1035660,0,0,3399,3451.6,3452,4,1,4,0,1,1,1035660,0,0,2092,2172635520,1010,0.862920857017927
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:25,3451.6,2,2070960,0,0,3399,3451.6,3452,2,2,1,0,2,0,0,2,2070960,2094,2174706480,1010,0.862980769230769
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:25,3452.2,3,3106860,1,0,3399,3452,3452.4,2,4,0.5,0,1,3,3106860,0,0,2097,2177813340,1011,0.862663755458515
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:26,3451.4,10,10354980,7,0,3399,3451.6,3452,1,1,1,0,2,0,0,10,10354980,2107,2188168320,1018,0.86269373499236
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:26,3451.6,1,1035480,0,0,3399,3451.4,3451.6,3,1,3,0,2,0,0,1,1035480,2108,2189203800,1018,0.863160192055871
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:27,3452,5,5177880,-1,0,3399,3451.4,3451.6,3,1,3,0,1,5,5177880,0,0,2113,2194381680,1017,0.863626445559677
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:29,3451.6,1,1035480,1,0,3399,3451.6,3452,1,3,0.333333333333333,0,1,1,1035480,0,0,2114,2195417160,1018,0.863279546445704
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:29,3451.6,1,1035480,1,0,3399,3451.4,3452,3,3,1,0,2,0,0,1,1035480,2115,2196452640,1019,0.863368925691872
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:30,3452.8,16,16571940,-6,0,3399,3451.4,3453,3,2,1.5,0,1,16,16571940,0,0,2131,2213024580,1013,0.863646264430407
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:30,3452.8,0,0,0,0,3399,3451.8,3453,1,2,0.5,0,0,0,0,0,0,2131,2213024580,1013,0.863487916394513
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:31,3452.8,0,0,0,0,3399,3451.8,3452,1,1,1,0,0,0,0,0,0,2131,2213024580,1013,0.863517631693513
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:31,3452,3,3106800,0,0,3399,3452,3452.8,3,3,1,0,1,3,3106800,0,0,2134,2216131380,1013,0.863606700021753
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:32,3452.8,2,2071680,-2,0,3399,3452,3452.8,5,1,5,0,1,2,2071680,0,0,2136,2218203060,1011,0.864506307090039
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:33,3451.4,10,10355760,5,0,3399,3451.4,3452.8,4,1,4,0,2,0,0,10,10355760,2146,2228558820,1016,0.865188084366167
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:33,3451.4,0,0,0,0,3399,3452.2,3452.8,1,1,1,0,0,0,0,0,0,2146,2228558820,1016,0.865217391304348
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:34,3453,4,4143540,1,0,3399,3452.8,3453.8,1,1,1,0,1,4,4143540,0,0,2150,2232702360,1017,0.865246685503151
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:34,3452.8,1,1035840,0,0,3399,3452.2,3453,1,1,1,0,2,0,0,1,1035840,2151,2233738200,1017,0.865275966970882
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:35,3452.8,0,0,0,0,3399,3452.2,3452.8,1,1,1,0,0,0,0,0,0,2151,2233738200,1017,0.865305235715838
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:35,3452.8,2,2071500,1,0,3399,3452,3453,1,1,1,0,1,2,2071500,0,0,2153,2235809700,1018,0.865334491746308
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:36,3453,1,1035900,0,0,3399,3452,3453.8,1,1,1,0,1,1,1035900,0,0,2154,2236845600,1018,0.865363735070575
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:36,3453.8,1,1036140,1,0,3399,3452.2,3454.8,1,2,0.5,0,1,1,1036140,0,0,2155,2237881740,1019,0.865205122639462
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:37,3453,1,1035900,-1,0,3399,3453,3453.6,1,1,1,0,1,1,1035900,0,0,2156,2238917640,1018,0.865234375
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:37,3453.6,2,2072160,-1,0,3399,3453,3454,2,1,2,0,1,2,2072160,0,0,2158,2240989800,1017,0.865480581471035
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:38,3453.6,1,1036080,1,0,3399,3453.6,3454,2,1,2,0,1,1,1036080,0,0,2159,2242025880,1018,0.865726681127983
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:38,3453.8,1,1036140,1,0,3399,3453.6,3454,3,2,1.5,0,1,1,1036140,0,0,2160,2243062020,1019,0.866001734605377
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:39,3453.8,1,1036140,0,0,3399,3453.6,3454,3,2,1.5,0,1,1,1036140,0,0,2161,2244098160,1019,0.866276549631556
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:39,3454,1,1036200,-1,0,3399,3453.6,3454,3,1,3,0,1,1,1036200,0,0,2162,2245134360,1018,0.866738894907909
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:40,3454,1,1036200,0,0,3399,3453.6,3454.8,3,5,0.6,0,1,1,1036200,0,0,2163,2246170560,1018,0.866450216450216
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:40,3454,0,0,0,0,3399,3453.6,3453.8,3,3,1,0,0,0,0,0,0,2163,2246170560,1018,0.866536880813325
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:42,3454,0,0,0,0,3399,3453.6,3453.8,1,3,0.333333333333333,0,0,0,0,0,0,2163,2246170560,1018,0.866191093817553
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:43,3453.6,1,1036080,1,0,3399,3453.4,3453.8,1,3,0.333333333333333,0,2,0,0,1,1036080,2164,2247206640,1019,0.865845755022683
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:43,3453.8,1,1036140,0,0,3399,3453.4,3453.8,1,2,0.5,0,1,1,1036140,0,0,2165,2248242780,1019,0.865687756424098
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:44,3453.8,2,2072280,-2,0,3399,3453.8,3454,1,3,0.333333333333333,0,1,2,2072280,0,0,2167,2250315060,1017,0.865343116098403
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:44,3454,2,2072340,1,0,3399,3453.4,3454,1,2,0.5,0,1,2,2072340,0,0,2169,2252387400,1018,0.86518550474547
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:45,3455,11,11400240,-5,0,3399,3453.8,3455,6,1,6,0,1,11,11400240,0,0,2180,2263787640,1013,0.866292861764072
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:46,3455,0,0,0,0,3399,3453.8,3455,7,1,7,0,0,0,0,0,0,2180,2263787640,1013,0.867615351444588
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:46,3455,0,0,0,0,3399,3453.8,3454.8,8,1,8,0,0,0,0,0,0,2180,2263787640,1013,0.869152834662643
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:47,3455,0,0,0,0,3399,3454,3454.8,1,1,1,0,0,0,0,0,0,2180,2263787640,1013,0.869181034482759
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:47,3453.8,3,3108840,0,0,3399,3454,3455,1,1,1,0,2,0,0,3,3108840,2183,2266896480,1013,0.869209222150399
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:48,3453.8,2,2072280,0,0,3399,3453.8,3454.8,6,1,6,0,2,0,0,2,2072280,2185,2268968760,1013,0.870314519603619
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:48,3453.8,0,0,0,0,3399,3454.2,3454.8,1,1,1,0,0,0,0,0,0,2185,2268968760,1013,0.870342451001508
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:49,3453.8,0,0,0,0,3399,3454.2,3454.8,1,3,0.333333333333333,0,0,0,0,0,0,2185,2268968760,1013,0.869995695221696
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:49,3453.8,1,1036140,1,0,3399,3454,3454.8,9,3,3,0,2,0,0,1,1036140,2186,2270004900,1014,0.871370187137019
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:50,3453.8,1,1036140,1,0,3399,3454,3454.8,8,3,2.66666666666667,0,2,0,0,1,1036140,2187,2271041040,1015,0.872527944969905
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:51,3453.8,3,3108420,1,0,3399,3454,3454.4,5,1,5,0,2,0,0,3,3108420,2190,2274149460,1016,0.873415001074576
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:52,3453.8,0,0,0,0,3399,3454,3454.4,2,1,2,0,0,0,0,0,0,2190,2274149460,1016,0.873657069187795
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:52,3453.8,0,0,0,0,3399,3454,3454.4,3,1,3,0,0,0,0,0,0,2190,2274149460,1016,0.874113856068743
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:53,3453.8,1,1036140,0,0,3399,3454,3454.4,2,1,2,0,2,0,0,1,1036140,2191,2275185600,1016,0.874355670103093
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:53,3454,2,2072520,0,0,3399,3454,3454.8,1,3,0.333333333333333,0,2,0,0,2,2072520,2193,2277258120,1016,0.87400729770337
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:54,3453.8,2,2072340,1,0,3399,3453.8,3454.8,7,3,2.33333333333333,0,2,0,0,2,2072340,2195,2279330460,1017,0.874946374946375
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:54,3453.8,0,0,0,0,3399,3453.8,3454,7,10,0.7,0,0,0,0,0,0,2195,2279330460,1017,0.874571917808219
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:55,3454,2,2072400,1,0,3399,3453.8,3454,8,8,1,0,1,2,2072400,0,0,2197,2281402860,1018,0.874786324786325
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:55,3454,1,1036200,1,0,3399,3453.8,3454,8,7,1.14285714285714,0,1,1,1036200,0,0,2198,2282439060,1019,0.875186686579902
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:58,3453.8,1,1036140,0,0,3399,3453.8,3454,8,7,1.14285714285714,0,2,0,0,1,1036140,2199,2283475200,1019,0.875585854282062
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:59,3454,1,1036200,1,0,3399,3453.8,3454,8,6,1.33333333333333,0,1,1,1036200,0,0,2200,2284511400,1020,0.876170212765957
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:23:59,3454,0,0,0,0,3399,3453.8,3454,9,6,1.5,0,0,0,0,0,0,2200,2284511400,1020,0.876965575860604
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:24:00,3454,1,1036200,1,0,3399,3453.8,3454,9,5,1.8,0,1,1,1036200,0,0,2201,2285547600,1021,0.877945234557419
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:24:00,3454,5,5181000,0,0,3399,3454,3454.6,5,1,5,0,1,5,5181000,0,0,2206,2290728600,1021,0.878820033955857
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:24:01,3454,1,1036200,-1,0,3399,3454,3454.6,5,1,5,0,2,0,0,1,1036200,2207,2291764800,1020,0.879694462126034
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:24:01,3454,0,0,0,0,3399,3454,3454.6,6,1,6,0,0,0,0,0,0,2207,2291764800,1020,0.880780653372932
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:24:03,3454,2,2072400,0,0,3399,3454,3454.6,4,1,4,0,2,0,0,2,2072400,2209,2293837200,1020,0.881442205726405
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:24:03,3454,2,2072400,-2,0,3399,3454,3454.6,2,1,2,0,2,0,0,2,2072400,2211,2295909600,1018,0.881679389312977
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:24:04,3454,0,0,0,0,3399,3454.2,3454.6,1,1,1,0,0,0,0,0,0,2211,2295909600,1018,0.881704473182107
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:24:05,3454,0,0,0,0,3399,3454.2,3454.6,1,2,0.5,0,0,0,0,0,0,2211,2295909600,1018,0.881542699724518
